Brand,Model,Body,Color,Fuel,Kilometers,Engine,Transmission,Price,Gov,Age_of_Car
Chevrolet,Aveo,Sedan,Black,Benzine,170000,1500,Manual,120.0,Cairo,13
Chevrolet,Aveo,Sedan,Other Color,Benzine,190000,1500,Manual,135.0,Giza,9
Chevrolet,Aveo,Sedan,Silver,Benzine,150000,1500,Manual,100.0,Ismailia,13
Chevrolet,Aveo,Sedan,Black,Benzine,130000,1500,Manual,110.0,Giza,13
Chevrolet,Aveo,Sedan,Gray,Benzine,170000,1500,Automatic,140.0,Alexandria,7
Chevrolet,Aveo,Sedan,Black,Benzine,170000,1500,Manual,105.0,Giza,10
Chevrolet,Cruze,Sedan,Burgundy,Benzine,110000,1600,Manual,135.0,Alexandria,12
Chevrolet,Aveo,Sedan,Gray,Benzine,170000,1500,Automatic,150.0,Alexandria,7
Chevrolet,Aveo,Sedan,Silver,Benzine,150000,1500,Automatic,177.0,Beheira,5
Chevrolet,Aveo,Sedan,Silver,Benzine,130000,1500,Manual,143.0,Cairo,10
Chevrolet,Aveo,Sedan,Gray,Benzine,110000,1500,Manual,110.0,Giza,7
Chevrolet,Cruze,Sedan,Black,Benzine,95000,1600,Automatic,225.0,Fayoum,7
Chevrolet,Cruze,Sedan,Gray,Benzine,110000,1600,Automatic,150.0,Giza,11
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,95000,1500,Manual,140.0,Giza,12
Chevrolet,Aveo,Sedan,Gray,Benzine,200000,1500,Manual,128.0,Giza,10
Chevrolet,Aveo,Sedan,Gray,Benzine,170000,1500,Automatic,155.0,Giza,7
Chevrolet,Aveo,Sedan,Silver,Benzine,35000,1500,Automatic,235.0,Alexandria,2
Chevrolet,Aveo,Sedan,Gray,Benzine,150000,1500,Automatic,185.0,Giza,3
Chevrolet,Aveo,Sedan,Gray,Benzine,110000,1500,Automatic,180.0,Alexandria,4
Chevrolet,Cruze,Sedan,Silver,Benzine,130000,1600,Automatic,220.0,Alexandria,6
Chevrolet,Aveo,Sedan,Black,Benzine,25000,1500,Automatic,140.0,Red Sea,9
Chevrolet,Aveo,Sedan,Gray,Benzine,25000,1500,Automatic,210.0,Monufia,2
Chevrolet,Aveo,Sedan,Black,Benzine,85000,1500,Manual,145.0,Giza,9
Chevrolet,Cruze,Sedan,Blue- Navy Blue,Benzine,95000,1600,Automatic,190.0,Cairo,12
Chevrolet,Aveo,Sedan,Other Color,Benzine,170000,1500,Manual,105.0,Minya,14
Chevrolet,Cruze,Sedan,Black,Benzine,170000,1600,Automatic,155.0,Ismailia,12
Chevrolet,Cruze,Sedan,Black,Benzine,110000,1600,Automatic,180.0,Alexandria,8
Chevrolet,Aveo,Sedan,Black,Benzine,150000,1500,Manual,105.0,Sharqia,12
Chevrolet,Aveo,Sedan,Other Color,Benzine,15000,1500,Automatic,230.0,Giza,2
Chevrolet,Aveo,Sedan,Gray,Benzine,170000,1500,Manual,120.0,Damietta,11
Chevrolet,Cruze,Sedan,Silver,Benzine,170000,1600,Automatic,105.0,Cairo,12
Chevrolet,Cruze,Sedan,Black,Benzine,170000,1600,Automatic,140.0,Cairo,12
Chevrolet,Cruze,Sedan,Other Color,Benzine,130000,1600,Automatic,142.0,Sharqia,12
Chevrolet,Aveo,Sedan,Black,Benzine,95000,1500,Automatic,155.0,Giza,10
Chevrolet,Cruze,Sedan,Black,Benzine,170000,1600,Automatic,145.0,Cairo,12
Chevrolet,Aveo,Sedan,Silver,Benzine,170000,1500,Manual,105.0,Giza,10
Chevrolet,Aveo,Sedan,Black,Benzine,190000,1500,Manual,112.0,Giza,13
Chevrolet,Aveo,Sedan,Black,Benzine,200000,1500,Manual,95.0,Gharbia,15
Chevrolet,Aveo,Sedan,Red,Benzine,170000,1500,Automatic,155.0,Qalyubia,8
Chevrolet,Aveo,Sedan,Black,Benzine,65000,1500,Automatic,150.0,Giza,12
Chevrolet,Cruze,Sedan,Gold,Benzine,15000,1600,Automatic,140.0,Asyut,12
Chevrolet,Aveo,Sedan,Gray,Benzine,200000,1500,Automatic,100.0,Cairo,12
Chevrolet,Aveo,Sedan,Gray,Benzine,190000,1500,Manual,120.0,South Sinai,11
Chevrolet,Aveo,Sedan,Black,Benzine,5000,1500,Automatic,177.0,Cairo,5
Chevrolet,Aveo,Sedan,Other Color,Benzine,170000,1500,Automatic,132.0,Monufia,8
Chevrolet,Cruze,Sedan,Red,Benzine,130000,1600,Automatic,138.0,Sharqia,12
Chevrolet,Aveo,Sedan,Other Color,Benzine,25000,1500,Manual,87.0,Alexandria,15
Chevrolet,Aveo,Sedan,Gray,Benzine,200000,1500,Manual,115.0,Alexandria,11
Chevrolet,Cruze,Sedan,Black,Benzine,200000,1600,Automatic,189.0,Cairo,9
Chevrolet,Aveo,Sedan,Black,Benzine,130000,1500,Manual,97.0,Alexandria,13
Chevrolet,Aveo,Sedan,Burgundy,Benzine,110000,1500,Automatic,165.0,Cairo,7
Chevrolet,Aveo,Sedan,Red,Benzine,170000,1500,Automatic,135.0,Cairo,14
Chevrolet,Aveo,Sedan,Black,Benzine,200000,1500,Automatic,135.0,Cairo,8
Chevrolet,Aveo,Sedan,Red,Natural Gas,130000,1500,Manual,120.0,Sharqia,9
Chevrolet,Aveo,Sedan,Black,Benzine,200000,1500,Manual,93.0,Cairo,15
Chevrolet,Cruze,Sedan,Silver,Benzine,5000,1600,Automatic,200.0,Kafr al-Sheikh,7
Chevrolet,Aveo,Sedan,Burgundy,Benzine,110000,1500,Manual,105.0,Cairo,14
Chevrolet,Aveo,Sedan,Gray,Benzine,15000,1500,Automatic,138.0,Cairo,10
Chevrolet,Cruze,Sedan,Silver,Benzine,85000,1600,Automatic,210.0,Giza,7
Chevrolet,Aveo,Sedan,Red,Benzine,170000,1500,Automatic,140.0,Cairo,13
Chevrolet,Cruze,Sedan,Red,Benzine,170000,1600,Automatic,140.0,Gharbia,12
Chevrolet,Aveo,Sedan,Silver,Benzine,170000,1500,Manual,85.0,Cairo,22
Chevrolet,Aveo,Sedan,Gray,Benzine,15000,1500,Manual,112.0,Red Sea,11
Chevrolet,Aveo,Sedan,Black,Benzine,170000,1500,Manual,115.0,Qalyubia,13
Chevrolet,Aveo,Sedan,Gray,Benzine,95000,1500,Automatic,205.0,Cairo,3
Chevrolet,Aveo,Sedan,Red,Benzine,15000,1500,Automatic,140.0,Cairo,9
Chevrolet,Cruze,Sedan,Black,Benzine,200000,1600,Manual,145.0,Giza,12
Chevrolet,Cruze,Sedan,Gray,Benzine,5000,1600,Automatic,180.0,Cairo,9
Chevrolet,Aveo,Sedan,Gray,Benzine,95000,1500,Manual,122.0,Giza,13
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,55000,1500,Automatic,215.0,Alexandria,2
Chevrolet,Aveo,Sedan,Silver,Benzine,95000,1500,Automatic,185.0,Qalyubia,5
Chevrolet,Aveo,Sedan,Red,Benzine,130000,1500,Automatic,145.0,Cairo,8
Chevrolet,Aveo,Sedan,Silver,Benzine,200000,1500,Manual,110.0,Suez,13
Chevrolet,Aveo,Sedan,Other Color,Benzine,5000,1500,Automatic,130.0,Gharbia,10
Chevrolet,Aveo,Sedan,Silver,Benzine,15000,1500,Manual,98.0,Giza,13
Chevrolet,Aveo,Sedan,Gray,Benzine,190000,1500,Automatic,130.0,Cairo,12
Chevrolet,Cruze,Sedan,Black,Benzine,170000,1600,Manual,140.0,Qena,12
Chevrolet,Aveo,Sedan,Gray,Benzine,130000,1500,Manual,100.0,Monufia,15
Chevrolet,Aveo,Sedan,Gray,Benzine,85000,1500,Automatic,155.0,Suez,7
Chevrolet,Aveo,Sedan,Silver,Benzine,150000,1500,Manual,120.0,Beheira,10
Chevrolet,Aveo,Sedan,Black,Benzine,200000,1500,Manual,105.0,Cairo,11
Chevrolet,Aveo,Sedan,Burgundy,Benzine,200000,1500,Manual,90.0,Gharbia,15
Chevrolet,Cruze,Sedan,Black,Benzine,150000,1600,Automatic,190.0,Giza,7
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,85000,1500,Automatic,205.0,Cairo,3
Chevrolet,Aveo,Sedan,Black,Benzine,150000,1500,Manual,110.0,Qalyubia,13
Chevrolet,Cruze,Sedan,Gray,Benzine,95000,1600,Automatic,165.0,Giza,11
Chevrolet,Cruze,Sedan,Silver,Benzine,15000,1600,Automatic,160.0,Giza,12
Chevrolet,Cruze,Sedan,Black,Benzine,190000,1600,Automatic,165.0,Giza,10
Chevrolet,Cruze,Sedan,Black,Benzine,190000,1600,Automatic,145.0,Giza,12
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,65000,1500,Automatic,220.0,Alexandria,3
Chevrolet,Aveo,Sedan,Black,Benzine,170000,1500,Automatic,117.0,Giza,11
Chevrolet,Aveo,Sedan,Silver,Benzine,170000,1500,Manual,120.0,Qalyubia,10
Chevrolet,Aveo,Sedan,Black,Benzine,190000,1500,Manual,135.0,Giza,12
Chevrolet,Aveo,Sedan,Silver,Benzine,110000,1500,Automatic,180.0,Cairo,4
Chevrolet,Aveo,Sedan,Black,Benzine,200000,1500,Manual,120.0,Giza,11
Chevrolet,Aveo,Sedan,Silver,Benzine,150000,1500,Manual,130.0,Cairo,11
Chevrolet,Cruze,Sedan,Black,Benzine,200000,1600,Automatic,160.0,Monufia,9
Chevrolet,Aveo,Sedan,Silver,Benzine,150000,1500,Manual,120.0,Cairo,12
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,65000,1500,Automatic,173.0,Alexandria,6
Chevrolet,Cruze,Sedan,Brown,Benzine,130000,1600,Automatic,220.0,Cairo,7
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,170000,1500,Manual,120.0,Giza,8
Chevrolet,Cruze,Sedan,Other Color,Benzine,150000,1600,Automatic,135.0,Giza,12
Chevrolet,Aveo,Sedan,Black,Benzine,170000,1500,Automatic,135.0,Giza,11
Chevrolet,Aveo,Sedan,Black,Benzine,190000,1500,Automatic,130.0,Cairo,9
Chevrolet,Aveo,Sedan,Gray,Benzine,200000,1500,Automatic,125.0,Cairo,10
Chevrolet,Cruze,Sedan,Gray,Benzine,75000,1600,Automatic,185.0,Cairo,6
Chevrolet,Aveo,Sedan,Silver,Benzine,190000,1500,Automatic,155.0,Cairo,7
Chevrolet,Aveo,Sedan,Black,Benzine,200000,1500,Manual,95.0,Cairo,15
Chevrolet,Aveo,Sedan,Silver,Benzine,130000,1500,Manual,140.0,Sharqia,8
Chevrolet,Aveo,Sedan,Silver,Benzine,190000,1500,Manual,120.0,Beheira,9
Chevrolet,Aveo,Sedan,Gray,Benzine,55000,1500,Automatic,198.0,Sharqia,3
Chevrolet,Aveo,Sedan,Gray,Benzine,15000,1500,Manual,105.0,Alexandria,15
Chevrolet,Aveo,Sedan,Gray,Benzine,190000,1500,Automatic,112.0,Beheira,14
Chevrolet,Aveo,Sedan,Silver,Benzine,200000,1500,Automatic,150.0,Cairo,7
Chevrolet,Aveo,Sedan,Silver,Benzine,85000,1500,Automatic,195.0,Giza,2
Chevrolet,Aveo,Sedan,Silver,Benzine,85000,1500,Automatic,198.0,Cairo,4
Chevrolet,Aveo,Sedan,Black,Benzine,15000,1500,Manual,120.0,Sharqia,12
Chevrolet,Aveo,Sedan,Silver,Benzine,15000,1500,Manual,100.0,Dakahlia,12
Chevrolet,Aveo,Sedan,Silver,Benzine,65000,1500,Automatic,215.0,Beheira,2
Chevrolet,Aveo,Sedan,Black,Benzine,110000,1500,Manual,126.0,Alexandria,11
Chevrolet,Cruze,Sedan,Other Color,Benzine,110000,1600,Automatic,250.0,Cairo,7
Chevrolet,Cruze,Sedan,Blue- Navy Blue,Benzine,85000,1600,Automatic,235.0,Cairo,6
Chevrolet,Aveo,Sedan,Burgundy,Benzine,150000,1500,Manual,120.0,Alexandria,9
Chevrolet,Aveo,Sedan,Black,Benzine,45000,1500,Manual,88.0,Beni Suef,16
Chevrolet,Aveo,Sedan,Red,Benzine,150000,1500,Manual,98.0,Sohag,14
Chevrolet,Cruze,Sedan,Black,Benzine,150000,1600,Automatic,120.0,Qalyubia,12
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,170000,1500,Automatic,155.0,Giza,7
Chevrolet,Aveo,Sedan,Black,Benzine,170000,1500,Automatic,120.0,Sharqia,14
Chevrolet,Aveo,Sedan,Other Color,Benzine,45000,1500,Automatic,215.0,Cairo,2
Chevrolet,Cruze,Sedan,Silver,Benzine,110000,1600,Automatic,150.0,Giza,12
Chevrolet,Cruze,Sedan,Silver,Benzine,110000,1600,Automatic,190.0,South Sinai,8
Chevrolet,Aveo,Sedan,Black,Benzine,45000,1500,Manual,130.0,Cairo,14
Chevrolet,Aveo,Sedan,Other Color,Natural Gas,130000,1500,Manual,102.0,Qalyubia,15
Chevrolet,Cruze,Sedan,White,Benzine,85000,1600,Automatic,145.0,Giza,6
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,110000,1500,Manual,185.0,Gharbia,2
Chevrolet,Aveo,Sedan,Black,Benzine,15000,1500,Automatic,140.0,Fayoum,10
Chevrolet,Aveo,Sedan,Gray,Benzine,95000,1500,Automatic,195.0,Minya,4
Chevrolet,Aveo,Sedan,Red,Benzine,150000,1500,Automatic,125.0,Giza,8
Chevrolet,Cruze,Sedan,Other Color,Benzine,200000,1600,Manual,120.0,Alexandria,11
Chevrolet,Cruze,Sedan,Black,Benzine,150000,1600,Automatic,150.0,Cairo,12
Chevrolet,Aveo,Sedan,Red,Benzine,150000,1500,Manual,125.0,Cairo,13
Chevrolet,Aveo,Sedan,Gray,Benzine,130000,1500,Manual,120.0,Kafr al-Sheikh,13
Chevrolet,Cruze,Sedan,Red,Benzine,110000,1600,Manual,125.0,Alexandria,12
Chevrolet,Cruze,Sedan,Burgundy,Benzine,5000,1600,Automatic,130.0,Luxor,12
Chevrolet,Cruze,Sedan,Black,Benzine,110000,1600,Automatic,145.0,Sharqia,12
Chevrolet,Cruze,Sedan,Silver,Benzine,150000,1600,Automatic,135.0,Alexandria,12
Chevrolet,Aveo,Sedan,Burgundy,Benzine,110000,1500,Manual,130.0,Kafr al-Sheikh,9
Chevrolet,Aveo,Sedan,Red,Benzine,170000,1500,Automatic,140.0,Cairo,9
Chevrolet,Cruze,Sedan,Black,Benzine,55000,1600,Automatic,300.0,Alexandria,5
Chevrolet,Aveo,Sedan,Gray,Benzine,130000,1500,Manual,110.0,Giza,15
Chevrolet,Aveo,Sedan,Burgundy,Benzine,15000,1500,Manual,105.0,Sharqia,15
Chevrolet,Aveo,Sedan,Silver,Benzine,130000,1500,Manual,90.0,Alexandria,17
Chevrolet,Cruze,Sedan,Gray,Benzine,110000,1600,Automatic,145.0,Cairo,11
Chevrolet,Aveo,Sedan,Black,Benzine,130000,1500,Manual,80.0,Cairo,16
Chevrolet,Aveo,Sedan,Gray,Benzine,5000,1500,Manual,125.0,Asyut,13
Chevrolet,Aveo,Sedan,Burgundy,Benzine,5000,1500,Manual,75.0,Cairo,15
Chevrolet,Cruze,Sedan,Other Color,Benzine,130000,1600,Automatic,135.0,Qena,9
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,200000,1500,Manual,110.0,Damietta,16
Chevrolet,Aveo,Sedan,Black,Benzine,130000,1500,Manual,132.0,Alexandria,11
Chevrolet,Aveo,Sedan,Gray,Benzine,190000,1500,Manual,110.0,Giza,12
Chevrolet,Aveo,Sedan,Other Color,Benzine,15000,1500,Automatic,132.0,Monufia,8
Chevrolet,Aveo,Sedan,Black,Benzine,55000,1500,Automatic,105.0,Monufia,8
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,130000,1500,Manual,155.0,Minya,6
Chevrolet,Aveo,Sedan,Red,Benzine,5000,1500,Manual,122.5,Alexandria,9
Chevrolet,Aveo,Sedan,Gray,Benzine,190000,1500,Manual,95.0,Qalyubia,15
Chevrolet,Aveo,Sedan,Gray,Benzine,110000,1500,Manual,120.0,Giza,9
Chevrolet,Cruze,Sedan,Gray,Benzine,170000,1600,Automatic,220.0,Gharbia,6
Chevrolet,Aveo,Sedan,Silver,Benzine,110000,1500,Automatic,135.0,Gharbia,9
Chevrolet,Cruze,Sedan,Red,Benzine,110000,1600,Automatic,170.0,Sharqia,12
Chevrolet,Cruze,Sedan,Gray,Benzine,150000,1600,Automatic,170.0,Cairo,9
Chevrolet,Cruze,Sedan,Gray,Benzine,130000,1600,Automatic,160.0,Giza,8
Chevrolet,Aveo,Sedan,Black,Benzine,110000,1500,Manual,160.0,Alexandria,9
Chevrolet,Aveo,Sedan,Black,Benzine,150000,1500,Automatic,135.0,Sharqia,6
Chevrolet,Cruze,Sedan,Gray,Benzine,150000,1600,Automatic,145.0,Alexandria,12
Chevrolet,Aveo,Sedan,Red,Benzine,85000,1500,Automatic,170.0,Cairo,5
Chevrolet,Cruze,Sedan,Black,Benzine,130000,1600,Automatic,185.0,Giza,7
Chevrolet,Aveo,Sedan,Black,Benzine,15000,1500,Automatic,165.0,Luxor,7
Chevrolet,Cruze,Sedan,Black,Benzine,95000,1600,Automatic,158.0,Dakahlia,7
Chevrolet,Cruze,Sedan,Black,Benzine,200000,1600,Automatic,125.0,Sharqia,11
Chevrolet,Cruze,Sedan,Silver,Benzine,15000,1600,Automatic,205.0,Cairo,6
Chevrolet,Cruze,Sedan,Blue- Navy Blue,Benzine,130000,1600,Automatic,230.0,Giza,6
Chevrolet,Cruze,Sedan,Black,Benzine,190000,1600,Automatic,140.0,Cairo,12
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,25000,1500,Manual,77.0,Gharbia,16
Chevrolet,Aveo,Sedan,Black,Benzine,110000,1500,Manual,98.0,Qalyubia,15
Chevrolet,Cruze,Sedan,Brown,Benzine,130000,1600,Automatic,200.0,Cairo,6
Chevrolet,Cruze,Sedan,Black,Benzine,130000,1600,Automatic,195.0,Cairo,6
Chevrolet,Cruze,Sedan,Silver,Benzine,15000,1600,Automatic,140.0,Cairo,12
Chevrolet,Aveo,Sedan,Burgundy,Benzine,5000,1500,Automatic,195.0,Alexandria,2
Chevrolet,Aveo,Sedan,Black,Benzine,170000,1500,Automatic,120.0,Cairo,13
Chevrolet,Aveo,Sedan,Red,Benzine,95000,1500,Automatic,160.0,Alexandria,6
Chevrolet,Aveo,Sedan,Black,Benzine,130000,1500,Manual,90.0,Suez,12
Chevrolet,Aveo,Sedan,Black,Benzine,170000,1500,Automatic,125.0,Giza,9
Chevrolet,Aveo,Sedan,Black,Benzine,5000,1500,Manual,117.0,Beni Suef,12
Chevrolet,Aveo,Sedan,Silver,Benzine,190000,1500,Automatic,145.0,Beheira,11
Chevrolet,Aveo,Sedan,Red,Benzine,110000,1500,Automatic,132.0,Qalyubia,10
Chevrolet,Aveo,Sedan,Black,Benzine,130000,1500,Manual,80.0,Gharbia,17
Chevrolet,Aveo,Sedan,Black,Benzine,150000,1500,Manual,125.0,Alexandria,13
Chevrolet,Aveo,Sedan,Red,Benzine,200000,1500,Manual,110.0,Sharqia,12
Chevrolet,Aveo,Sedan,Silver,Benzine,170000,1500,Manual,95.0,Cairo,14
Chevrolet,Cruze,Sedan,Black,Benzine,170000,1600,Automatic,185.0,Giza,7
Chevrolet,Aveo,Sedan,Burgundy,Benzine,150000,1500,Automatic,150.0,Cairo,7
Chevrolet,Aveo,Sedan,Gray,Benzine,150000,1500,Automatic,140.0,Qalyubia,9
Chevrolet,Aveo,Sedan,Red,Benzine,200000,1500,Manual,125.0,Red Sea,11
Chevrolet,Cruze,Sedan,Burgundy,Benzine,5000,1600,Manual,135.0,Cairo,12
Chevrolet,Aveo,Sedan,Red,Benzine,150000,1500,Automatic,170.0,Alexandria,5
Chevrolet,Cruze,Sedan,Black,Benzine,15000,1600,Automatic,140.0,Gharbia,12
Chevrolet,Aveo,Sedan,Red,Benzine,15000,1500,Manual,105.0,Cairo,12
Chevrolet,Aveo,Sedan,Black,Benzine,200000,1500,Manual,78.0,Giza,16
Chevrolet,Aveo,Sedan,Red,Benzine,5000,1500,Automatic,160.0,Qalyubia,5
Chevrolet,Aveo,Sedan,Silver,Benzine,25000,1500,Manual,98.0,Monufia,12
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,15000,1500,Manual,68.5,Cairo,17
Chevrolet,Aveo,Sedan,Silver,Benzine,200000,1500,Manual,95.0,Ismailia,12
Chevrolet,Cruze,Sedan,Gray,Benzine,110000,1600,Automatic,145.0,Gharbia,12
Chevrolet,Aveo,Sedan,Red,Benzine,130000,1500,Automatic,155.0,Giza,7
Chevrolet,Aveo,Sedan,Black,Benzine,200000,1500,Manual,97.0,Alexandria,13
Chevrolet,Cruze,Sedan,Black,Benzine,95000,1600,Automatic,189.0,Dakahlia,7
Chevrolet,Aveo,Sedan,Silver,Benzine,170000,1500,Automatic,148.0,Cairo,6
Chevrolet,Aveo,Sedan,Black,Benzine,190000,1500,Manual,85.0,South Sinai,16
Chevrolet,Aveo,Sedan,Silver,Benzine,200000,1500,Automatic,125.0,Cairo,10
Chevrolet,Aveo,Sedan,Gray,Benzine,110000,1500,Automatic,169.0,Beni Suef,6
Chevrolet,Aveo,Sedan,Black,Benzine,170000,1500,Automatic,140.0,Cairo,8
Chevrolet,Cruze,Sedan,Black,Benzine,200000,1600,Automatic,150.0,Giza,12
Chevrolet,Aveo,Sedan,Gray,Natural Gas,200000,1500,Manual,115.0,Alexandria,15
Chevrolet,Cruze,Sedan,Black,Benzine,95000,1600,Automatic,220.0,Cairo,6
Chevrolet,Aveo,Sedan,Black,Benzine,150000,1500,Manual,99.0,Cairo,16
Chevrolet,Cruze,Sedan,Blue- Navy Blue,Benzine,130000,1600,Automatic,185.0,Ismailia,7
Chevrolet,Aveo,Sedan,Red,Benzine,190000,1500,Automatic,135.0,Giza,13
Chevrolet,Aveo,Sedan,Beige,Benzine,15000,1500,Manual,200.0,Fayoum,22
Chevrolet,Cruze,Sedan,Silver,Benzine,150000,1600,Automatic,160.0,Alexandria,9
Chevrolet,Cruze,Sedan,Gray,Benzine,110000,1600,Automatic,280.0,Alexandria,6
Chevrolet,Aveo,Sedan,Red,Benzine,200000,1500,Manual,105.0,Giza,13
Chevrolet,Cruze,Sedan,Brown,Benzine,130000,1600,Automatic,198.0,Cairo,8
Chevrolet,Aveo,Sedan,Burgundy,Benzine,95000,1500,Automatic,135.0,Gharbia,15
Chevrolet,Aveo,Sedan,Red,Benzine,130000,1500,Manual,115.0,Damietta,12
Chevrolet,Cruze,Sedan,Silver,Benzine,190000,1600,Automatic,200.0,Port Said,10
Chevrolet,Aveo,Sedan,Burgundy,Benzine,130000,1500,Manual,110.0,Sharqia,15
Chevrolet,Aveo,Sedan,Burgundy,Benzine,85000,1500,Automatic,190.0,Cairo,4
Chevrolet,Aveo,Sedan,Red,Benzine,55000,1500,Manual,160.0,Giza,7
Chevrolet,Aveo,Sedan,Black,Benzine,110000,1500,Manual,75.0,Qalyubia,13
Chevrolet,Aveo,Sedan,Black,Benzine,25000,1500,Manual,95.0,Cairo,15
Chevrolet,Aveo,Sedan,Gray,Benzine,75000,1500,Automatic,190.0,Cairo,3
Chevrolet,Cruze,Sedan,Black,Benzine,110000,1600,Automatic,185.0,Giza,6
Chevrolet,Aveo,Sedan,Black,Benzine,110000,1500,Manual,115.0,Dakahlia,11
Chevrolet,Cruze,Sedan,Blue- Navy Blue,Benzine,95000,1600,Automatic,215.0,Qalyubia,6
Chevrolet,Aveo,Sedan,Red,Benzine,5000,1500,Manual,105.0,Giza,11
Chevrolet,Aveo,Sedan,Gray,Benzine,190000,1500,Automatic,145.0,Monufia,8
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,150000,1500,Automatic,155.0,Ismailia,7
Chevrolet,Cruze,Sedan,Black,Benzine,130000,1600,Automatic,130.0,Cairo,10
Chevrolet,Aveo,Sedan,Silver,Benzine,200000,1500,Manual,100.0,Monufia,14
Chevrolet,Cruze,Sedan,Silver,Benzine,5000,1600,Automatic,175.0,Alexandria,7
Chevrolet,Cruze,Sedan,Black,Benzine,150000,1600,Automatic,200.0,Giza,7
Chevrolet,Aveo,Sedan,Red,Benzine,85000,1500,Automatic,165.0,Sharqia,6
Chevrolet,Aveo,Sedan,Gray,Benzine,200000,1500,Manual,95.0,Cairo,13
Chevrolet,Aveo,Sedan,Silver,Benzine,200000,1500,Manual,125.0,Giza,12
Chevrolet,Aveo,Sedan,Gray,Benzine,190000,1500,Manual,118.0,Giza,9
Chevrolet,Cruze,Sedan,Gray,Benzine,130000,1600,Automatic,143.0,Cairo,12
Chevrolet,Aveo,Sedan,Beige,Benzine,5000,1500,Manual,115.0,Sharqia,10
Chevrolet,Aveo,Sedan,Other Color,Benzine,5000,1500,Manual,105.0,Minya,13
Chevrolet,Aveo,Sedan,Red,Benzine,85000,1500,Automatic,160.0,Cairo,8
Chevrolet,Aveo,Sedan,Gray,Benzine,200000,1500,Manual,105.0,Cairo,13
Chevrolet,Aveo,Sedan,Silver,Benzine,65000,1500,Automatic,180.0,Cairo,7
Chevrolet,Aveo,Sedan,Black,Benzine,5000,1500,Manual,118.0,Qalyubia,12
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,15000,1500,Automatic,145.0,Cairo,7
Chevrolet,Aveo,Sedan,Gray,Benzine,200000,1500,Manual,120.0,Alexandria,9
Chevrolet,Aveo,Sedan,Red,Benzine,170000,1500,Manual,125.0,Asyut,9
Chevrolet,Aveo,Sedan,Black,Benzine,150000,1500,Automatic,110.0,Giza,9
Chevrolet,Aveo,Sedan,Black,Benzine,15000,1500,Manual,92.0,Damietta,16
Chevrolet,Cruze,Sedan,Black,Benzine,110000,1600,Automatic,195.0,Cairo,8
Chevrolet,Aveo,Sedan,Black,Benzine,130000,1500,Manual,125.0,South Sinai,11
Chevrolet,Aveo,Sedan,Gray,Benzine,65000,1500,Automatic,148.0,Giza,9
Chevrolet,Aveo,Sedan,Red,Benzine,15000,1500,Manual,92.0,Beheira,13
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,130000,1500,Manual,103.0,Cairo,16
Chevrolet,Aveo,Sedan,Red,Benzine,95000,1500,Automatic,175.0,Cairo,7
Chevrolet,Aveo,Sedan,Black,Benzine,110000,1500,Manual,110.0,Sharqia,9
Chevrolet,Aveo,Sedan,Blue- Navy Blue,Benzine,55000,1500,Automatic,210.0,Cairo,2
Chevrolet,Aveo,Sedan,Red,Benzine,95000,1500,Manual,125.0,Kafr al-Sheikh,10
Chevrolet,Cruze,Sedan,Black,Benzine,110000,1600,Automatic,190.0,Giza,6
Chevrolet,Aveo,Sedan,Silver,Benzine,55000,1500,Automatic,205.0,Sharqia,2
Chevrolet,Aveo,Sedan,Gray,Benzine,45000,1500,Automatic,115.0,Giza,12
Chevrolet,Aveo,Sedan,Gray,Benzine,130000,1500,Automatic,155.0,Giza,5
Chevrolet,Aveo,Sedan,Other Color,Benzine,130000,1500,Manual,110.0,Dakahlia,14
Chevrolet,Cruze,Sedan,Silver,Benzine,200000,1600,Automatic,135.0,Giza,12
Chevrolet,Aveo,Sedan,Black,Natural Gas,200000,1500,Automatic,130.0,Giza,9
Chevrolet,Aveo,Sedan,Gray,Benzine,95000,1500,Automatic,190.0,Cairo,3
Chevrolet,Cruze,Sedan,Blue- Navy Blue,Benzine,85000,1600,Automatic,160.0,Giza,12
Chevrolet,Cruze,Sedan,Gray,Benzine,150000,1600,Automatic,160.0,Qalyubia,8
Chevrolet,Aveo,Sedan,Other Color,Benzine,170000,1500,Manual,100.0,New Valley,15
Chevrolet,Aveo,Sedan,Brown,Benzine,130000,1500,Automatic,135.0,Kafr al-Sheikh,7
Chevrolet,Cruze,Sedan,Silver,Benzine,130000,1600,Automatic,140.0,Gharbia,12
